id,name,prefecture,city,other_address,access,tel,business_hour,hp,wifi,socket,smoking,iccard
952,ドトールコーヒーショップ 広島八丁堀京口門店,広島県,広島市,中区八丁堀１２‐１５,八丁堀駅徒歩2分以上,082-224-2938,"平日:07:00 - 20:30
土曜日:07:30 - 19:00
日祝:08:00 - 19:00",http://sasp.mapion.co.jp/b/doutor/info/02011517/,TRUE,FALSE,TRUE,TRUE
953,ドトールコーヒーショップ 名古屋タワーズ通り店,愛知県,名古屋市,中村区名駅１‐１‐４ＪＲ名古屋駅構内,近鉄名古屋駅徒歩2分以上,052-569-4775,"平日:07:00 - 22:00
土曜日:07:00 - 22:00
日祝:07:00 - 22:00",http://sasp.mapion.co.jp/b/doutor/info/02011518/,TRUE,FALSE,FALSE,TRUE
954,ドトールコーヒーショップ 関西医科大学附属枚方病院店,大阪府,枚方市,新町２‐３‐１関西医科大学附属枚方病院２Ｆ,枚方市駅徒歩5分以上,072-846-1651,"平日:07:00 - 20:00
土曜日:09:30 - 18:00備考:第1・3・5 土曜日のみ ： 07:00 - 18:00
日祝:09:30 - 18:00",http://sasp.mapion.co.jp/b/doutor/info/02011519/,FALSE,FALSE,FALSE,TRUE
955,ドトールコーヒーショップ イオンモール熊本店,熊本県,上益城郡,嘉島町上島字長池２２３２イオンモール熊本２Ｆ,健軍町駅徒歩67分以上,096-237-3151,"平日:09:00 - 21:00
土曜日:09:00 - 21:00
日祝:09:00 - 21:00",http://sasp.mapion.co.jp/b/doutor/info/02011522/,TRUE,FALSE,FALSE,TRUE
956,ドトールコーヒーショップ 奈良コトモール店,奈良県,奈良市,東向南町２３‐１,近鉄奈良駅徒歩2分以上,0742-26-0555,"平日:07:00 - 20:00
土曜日:07:30 - 20:00
日祝:07:30 - 20:00",http://sasp.mapion.co.jp/b/doutor/info/02011541/,TRUE,FALSE,TRUE,TRUE
957,ドトールコーヒーショップ 地下鉄金山店,愛知県,名古屋市,中区金山１‐１３‐１１先名古屋市営地下鉄名城線改札内,金山駅徒歩1分以上,000-000-0000,"平　日: 07:00 - 20:00
土曜日: 07:00 - 20:00
日　祝: 07:00 - 20:00",http://sasp.mapion.co.jp/b/doutor/info/02011543/,FALSE,FALSE,FALSE,TRUE
958,ドトールコーヒーショップ 博多呉服町店,福岡県,福岡市,博多区上呉服町１０‐１０‐１０１,呉服町駅徒歩3分以内,092-291-8184,"平日:07:00 - 21:00
土曜日:08:00 - 20:00
日祝:08:30 - 18:00",http://sasp.mapion.co.jp/b/doutor/info/02011544/,TRUE,FALSE,FALSE,TRUE
959,ドトールコーヒーショップ 谷町２丁目店,大阪府,大阪市,中央区谷町２‐２‐２０,谷町四丁目駅徒歩5分以上,06-6947-3796,"平日:07:15 - 20:00
土曜日:08:00 - 18:00
日祝:08:00 - 18:00",http://sasp.mapion.co.jp/b/doutor/info/02011551/,TRUE,TRUE,TRUE,TRUE
960,ドトールコーヒーショップ 名古屋セントラル病院店,愛知県,名古屋市,中村区太閤３‐７‐７名古屋セントラル病院,ささしまライブ駅徒歩6分以上,052-452-7517,"平日:08:00 - 18:00
土曜日:-
日祝:-",http://sasp.mapion.co.jp/b/doutor/info/02011554/,FALSE,FALSE,FALSE,TRUE
961,ドトールコーヒーショップ ニッセイ新大阪ビル店,大阪府,大阪市,淀川区宮原３‐４‐３０ニッセイ新大阪ビル２Ｆ,新大阪駅徒歩2分以上,06-6150-1075,"平日:07:30 - 21:30備考:金曜日のみ22時まで営業
土曜日:07:30 - 20:30
日祝:07:30 - 20:30",http://sasp.mapion.co.jp/b/doutor/info/02011572/,TRUE,FALSE,TRUE,TRUE
962,ドトールコーヒーショップ アリオ八尾店,大阪府,八尾市,光町２‐３,近鉄八尾駅徒歩9分以上,072-924-5130,"平日:09:30 - 22:00
土曜日:09:00 - 22:00
日祝:09:00 - 22:00",http://sasp.mapion.co.jp/b/doutor/info/02011576/,TRUE,FALSE,TRUE,TRUE
963,ドトールコーヒーショップ ヨシヅヤ名古屋名西店,愛知県,名古屋市,西区名西２‐３３‐８,東枇杷島駅徒歩10分以上,052-521-5253,"平日:10:00 - 21:00
土曜日:10:00 - 21:00
日祝:10:00 - 21:00",http://sasp.mapion.co.jp/b/doutor/info/02011577/,TRUE,FALSE,TRUE,TRUE
964,ドトールコーヒーショップ 近鉄鶴橋駅店,大阪府,大阪市,生野区鶴橋１‐1近鉄鶴橋駅構内東３Ｆ,鶴橋駅徒歩3分以内,06-6717-3801,"平日:07:00 - 22:00
土曜日:07:00 - 21:00
日祝:07:00 - 21:00",http://sasp.mapion.co.jp/b/doutor/info/02011579/,TRUE,TRUE,TRUE,TRUE
965,ドトールコーヒーショップ イオンモール佐賀大和店,佐賀県,佐賀市,大和町尼寺３５３５,佐賀駅徒歩66分以上,0952-62-8762,"平日:09:00 - 21:00
土曜日:09:00 - 21:00
日祝:09:00 - 21:00",http://sasp.mapion.co.jp/b/doutor/info/02011582/,TRUE,FALSE,TRUE,TRUE
966,ドトールコーヒーショップ 近鉄橿原神宮前駅店,奈良県,橿原市,久米町６１８近鉄橿原神宮前駅構内,橿原神宮前駅徒歩3分以内,0744-23-2908,"平日:07:00 - 21:00
土曜日:07:00 - 21:00
日祝:07:00 - 21:00",http://sasp.mapion.co.jp/b/doutor/info/02011592/,TRUE,FALSE,FALSE,TRUE
967,ドトールコーヒーショップ ＪＲ藤枝駅店,静岡県,藤枝市,駅前１‐１‐１,藤枝駅徒歩3分以内,054-644-8122,"平日:07:30 - 20:00
土曜日:08:00 - 20:00
日祝:08:00 - 20:00",http://sasp.mapion.co.jp/b/doutor/info/02011593/,TRUE,FALSE,TRUE,TRUE
968,ドトールコーヒーショップ 京都大学病院店,京都,府京都市,左京区聖護院川原町５４,丸太町駅徒歩8分以上,075-761-5270,"平日:07:00 - 21:00
土曜日:07:30 - 20:00
日祝:07:30 - 20:00",http://sasp.mapion.co.jp/b/doutor/info/02011594/,FALSE,FALSE,FALSE,TRUE
969,ドトールコーヒーショップ 京都医療センター店,京都,府京都市,伏見区深草向畑町１‐１,藤森駅徒歩6分以上,075-641-8772,"平日:07:00 - 20:00
土曜日:07:00 - 20:00
日祝:07:00 - 20:00",http://sasp.mapion.co.jp/b/doutor/info/02011601/,TRUE,FALSE,FALSE,TRUE
970,ドトールコーヒーショップ 福岡新天町店,福岡県,福岡市,中央区天神２‐８‐１３９,西鉄福岡駅徒歩2分以上,092-724-3639,"平日:07:00 - 22:00
土曜日:07:30 - 22:30
日祝:08:00 - 21:00",http://sasp.mapion.co.jp/b/doutor/info/02011608/,TRUE,FALSE,TRUE,TRUE
971,ドトールコーヒーショップ 富山大学病院店,富山県,富山市,杉谷２６３０富山大学附属病院内,速星駅徒歩35分以上,076-434-1811,"平日:07:30 - 18:00
土曜日:09:00 - 17:00
日祝:09:00 - 17:00",http://sasp.mapion.co.jp/b/doutor/info/02011610/,FALSE,FALSE,FALSE,TRUE
972,ドトールコーヒーショップ 北野病院店,大阪府,大阪市,北区扇町２‐４‐２０北野病院内１Ｆ,中崎町駅徒歩3分以上,06-6363-5658,"平日:07:30 - 19:30
土曜日:07:30 - 19:30備考:第2土曜日は7時30分から18時00分
日祝:07:30 - 18:00",http://sasp.mapion.co.jp/b/doutor/info/02011622/,FALSE,FALSE,FALSE,TRUE
973,ドトールコーヒーショップ 京阪三条店,京都,府京都市,東山区三条大橋東詰,三条駅徒歩3分以内,075-531-9855,"平日:07:00 - 21:00
土曜日:07:00 - 21:00
日祝:07:00 - 21:00",http://sasp.mapion.co.jp/b/doutor/info/02011632/,FALSE,FALSE,TRUE,TRUE
974,ドトールコーヒーショップ 岡山医療センター店,岡山県,岡山市,北区田益１７１１‐１岡山医療センター内１Ｆ,法界院駅徒歩52分以上,086-294-1193,"平日:07:30 - 18:00
土曜日:08:00 - 17:00
日祝:08:00 - 17:00",http://sasp.mapion.co.jp/b/doutor/info/02011634/,FALSE,FALSE,FALSE,TRUE
975,ドトールコーヒーショップ シュロアモール筑紫野店,福岡県,筑紫野市,原田８３６‐６,原田駅徒歩11分以上,092-919-7775,"平日:10:00 - 22:00
土曜日:09:00 - 22:00
日祝:09:00 - 22:00",http://sasp.mapion.co.jp/b/doutor/info/02011635/,TRUE,FALSE,FALSE,TRUE
976,ドトールコーヒーショップ 名古屋広小路御園店,愛知県,名古屋市,中区栄１‐４‐８,伏見駅徒歩2分以上,052-220-0727,"平日:06:45 - 21:00
土曜日:07:30 - 21:00
日祝:07:30 - 20:00",http://sasp.mapion.co.jp/b/doutor/info/02011641/,TRUE,TRUE,TRUE,TRUE
977,ドトールコーヒーショップ 熊本上通り店,熊本県,熊本市,中央区上通町４‐１８,通町筋駅徒歩1分以上,096-312-3450,"平日:07:00 - 21:00
土曜日:07:00 - 22:00
日祝:08:00 - 21:00",http://sasp.mapion.co.jp/b/doutor/info/02011645/,TRUE,FALSE,TRUE,TRUE
978,ドトールコーヒーショップ ＶＩＡ ＭＡＬＬ江南店,愛知県,江南市,松竹町上野２０５,江南駅徒歩25分以上,0587-54-6582,平日:09:30 - 21:30備考:21:00ラストオーダー土曜日:09:30 - 21:30備考:21:00ラストオーダー日祝:09:30 - 21:30備考:21:00ラストオーダー,http://sasp.mapion.co.jp/b/doutor/info/02011646/,TRUE,FALSE,TRUE,TRUE
979,ドトールコーヒーショップ ＪＲ沼津駅店,静岡県,沼津市,大手町１‐１‐１,沼津駅徒歩1分以上,055-964-0885,"平日:07:00 - 20:00
土曜日:07:00 - 20:00
日祝:07:00 - 20:00",http://sasp.mapion.co.jp/b/doutor/info/02011647/,TRUE,FALSE,FALSE,TRUE
980,ドトールコーヒーショップ ウイングタウン岡崎店,愛知県,岡崎市,羽根町小豆坂３,岡崎駅徒歩23分以上,0564-58-1323,"平日:10:00 - 21:00
土曜日:10:00 - 21:00
日祝:10:00 - 21:00",http://sasp.mapion.co.jp/b/doutor/info/02011648/,TRUE,FALSE,TRUE,TRUE
981,ドトールコーヒーショップ 名鉄刈谷店,愛知県,刈谷市,若松町１-７２,刈谷駅徒歩3分以内,0566-24-3321,"平日:06:30 - 21:00
土曜日:07:00 - 21:00
日祝:07:00 - 20:00",http://sasp.mapion.co.jp/b/doutor/info/02011649/,TRUE,FALSE,TRUE,TRUE
982,ドトールコーヒーショップ ＪＲ三島駅北口店,静岡県,三島市,一番町１６‐１,三島駅徒歩2分以上,055-988-0028,"平日:07:00 - 20:00
土曜日:07:00 - 20:00
日祝:07:00 - 20:00",http://sasp.mapion.co.jp/b/doutor/info/02011655/,TRUE,FALSE,FALSE,TRUE
983,ドトールコーヒーショップ ＪＲ岡山駅店,岡山県,岡山市,北区駅元町１‐１サンフェスタ岡山内,岡山駅徒歩2分以上,086-225-7307,"平日:06:30 - 21:00
土曜日:07:00 - 21:00
日祝:07:00 - 21:00",http://sasp.mapion.co.jp/b/doutor/info/02011656/,TRUE,TRUE,TRUE,TRUE
984,ドトールコーヒーショップ 小谷サービスエリア下り店,広島県,東広島市,高屋町小谷５２３７‐１,白市駅徒歩23分以上,082-434-9477,"平日:08:00 - 20:00
土曜日:08:00 - 20:00
日祝:08:00 - 20:00",http://sasp.mapion.co.jp/b/doutor/info/02011657/,FALSE,FALSE,FALSE,TRUE
985,ドトールコーヒーショップ 富山赤十字病院店,富山県,富山市,牛島本町２‐１‐５８,富山駅徒歩11分以上,076-433-2230,"平日:07:30 - 18:00
土曜日:09:00 - 17:00
日祝:-",http://sasp.mapion.co.jp/b/doutor/info/02011663/,FALSE,TRUE,FALSE,TRUE
986,ドトールコーヒーショップ ＪＲ岡山駅２階改札内店,岡山県,岡山市,北区駅元町１‐１ＪＲ岡山駅構内,岡山駅徒歩1分以上,086-224-0801,"平日:06:30 - 21:00
土曜日:06:30 - 21:00
日祝:06:30 - 21:00",http://sasp.mapion.co.jp/b/doutor/info/02011668/,TRUE,FALSE,FALSE,TRUE
987,ドトールコーヒーショップ ＰＬＡＮＴ岐阜瑞穂店,岐阜県,瑞穂市,牛牧２８３６‐１,横屋駅徒歩19分以上,058-327-1561,"平日:08:30 - 20:00
土曜日:08:30 - 20:00
日祝:08:30 - 20:00",http://sasp.mapion.co.jp/b/doutor/info/02011670/,TRUE,FALSE,FALSE,TRUE
988,ドトールコーヒーショップ 市立清水病院店,静岡県,静岡市,清水区宮加三１２３１,入江岡駅徒歩50分以上,054-336-2250,"平日:07:00 - 20:30
土曜日:10:30 - 20:30
日祝:10:30 - 20:30",http://sasp.mapion.co.jp/b/doutor/info/02011685/,FALSE,FALSE,FALSE,TRUE
989,ドトールコーヒーショップ 山口大学病院店,山口県,宇部市,南小串１‐１‐１山口大学医学部附属病院内,宇部新川駅徒歩10分以上,0836-22-0120,"平日:07:30 - 19:00
土曜日:08:00 - 17:00
日祝:08:00 - 17:00",http://sasp.mapion.co.jp/b/doutor/info/02011689/,FALSE,FALSE,FALSE,TRUE
990,ドトールコーヒーショップ アピタ御嵩店,岐阜県,可児郡,御嵩町上恵土字西畑１０５２‐１アピタ御嵩店１Ｆ,学校前駅徒歩12分以上,0574-67-8234,"平日:10:00 - 21:00
土曜日:10:00 - 21:00
日祝:10:00 - 21:00",http://sasp.mapion.co.jp/b/doutor/info/02011691/,TRUE,FALSE,TRUE,TRUE
991,ドトールコーヒーショップ 長崎銅座町店,長崎県,長崎市,銅座町６‐２０,観光通駅徒歩3分以内,095-822-7121,"平日:07:15 - 21:00
土曜日:08:00 - 21:00
日祝:08:00 - 21:00",http://sasp.mapion.co.jp/b/doutor/info/02011704/,TRUE,FALSE,TRUE,TRUE
992,ドトールコーヒーショップ 西鉄福岡駅店,福岡県,福岡市,中央区天神２‐１１‐３,西鉄福岡駅徒歩3分以内,092-736-1080,"平日:07:00 - 21:30
土曜日:07:00 - 21:30
日祝:08:00 - 21:00",http://sasp.mapion.co.jp/b/doutor/info/02011711/,TRUE,FALSE,TRUE,TRUE
993,ドトールコーヒーショップ 薬院駅店,福岡県,福岡市,中央区渡辺通２‐６‐１,薬院駅徒歩3分以内,092-711-7110,"平日:07:00 - 21:30
土曜日:07:00 - 21:00
日祝:08:00 - 21:00",http://sasp.mapion.co.jp/b/doutor/info/02011712/,TRUE,TRUE,TRUE,TRUE
994,ドトールコーヒーショップ ＡＳＳＥ広島駅店,広島県,広島市,南区松原町２‐３７ＡＳＳＥ広島駅ビルＢ１Ｆ,広島駅駅徒歩3分以内,082-286-2388,"平日:07:00 - 21:00
土曜日:07:00 - 21:00
日祝:07:00 - 21:00",http://sasp.mapion.co.jp/b/doutor/info/02011713/,TRUE,TRUE,TRUE,TRUE
995,ドトールコーヒーショップ ＪＲ難波駅前店,大阪府,大阪市,浪速区湊町１‐２‐３マルイト難波ビルＢ１Ｆ,JR難波駅徒歩1分以上,06-6632-0017,"平日:07:00 - 22:00
土曜日:07:30 - 22:00
日祝:07:30 - 21:30備考:祝日営業時間7：30〜22：00",http://sasp.mapion.co.jp/b/doutor/info/02011721/,TRUE,FALSE,TRUE,TRUE
996,ドトールコーヒーショップ 大阪医科大学病院店,大阪府,高槻市,大学町２‐７,高槻市駅徒歩3分以上,072-682-0151,"平日:07:30 - 19:00
土曜日:07:30 - 19:00
日祝:07:30 - 19:00",http://sasp.mapion.co.jp/b/doutor/info/02011722/,FALSE,FALSE,FALSE,TRUE
997,ドトールコーヒーショップ 天神ソラリアステージ店,福岡県,福岡市,中央区天神２‐１１‐３天神ソラリアステージＢ２Ｆ,西鉄福岡駅徒歩3分以内,092-733-8288,"平日:07:30 - 22:00
土曜日:08:00 - 22:00
日祝:08:00 - 22:00",http://sasp.mapion.co.jp/b/doutor/info/02011723/,TRUE,TRUE,TRUE,TRUE
998,ドトールコーヒーショップ 地下鉄博多駅筑紫口店,福岡県,福岡市,博多区博多駅中央街地下鉄博多駅筑紫口構内,博多駅徒歩3分以内,092-474-6671,"平日:07:00 - 21:00
土曜日:08:00 - 21:00
日祝:08:00 - 21:00",http://sasp.mapion.co.jp/b/doutor/info/02011724/,TRUE,TRUE,FALSE,TRUE
999,ドトールコーヒーショップ 藤枝市立総合病院店,静岡県,藤枝市,駿河台４‐１‐１１,藤枝駅徒歩34分以上,054-643-1718,"平日:07:30 - 18:00
土曜日:09:00 - 18:00
日祝:09:00 - 18:00",http://sasp.mapion.co.jp/b/doutor/info/02011726/,FALSE,FALSE,FALSE,TRUE
1000,ドトールコーヒーショップ 奈良県立医科大学附属病院店,奈良県,橿原市,四条町８４０,畝傍駅徒歩6分以上,0744-23-3771,"平日:07:30 - 20:00
土曜日:08:00 - 20:00
日祝:08:00 - 20:00",http://sasp.mapion.co.jp/b/doutor/info/02011727/,FALSE,TRUE,FALSE,TRUE
1001,ドトールコーヒーショップ 高松丸亀町店,香川県,高松市,丸亀町１４‐６,片原町駅徒歩5分以上,087-823-0166,"平日:07:30 - 21:00
土曜日:07:30 - 21:00
日祝:07:30 - 20:00",http://sasp.mapion.co.jp/b/doutor/info/02011729/,TRUE,FALSE,TRUE,TRUE
1002,ドトールコーヒーショップ 久留米大学病院店,福岡県,久留米市,旭町６７,久留米駅徒歩17分以上,0942-34-3861,"平日:07:30 - 20:00
土曜日:08:00 - 19:00
日祝:08:00 - 19:00",http://sasp.mapion.co.jp/b/doutor/info/02011731/,TRUE,FALSE,FALSE,TRUE
1003,ドトールコーヒーショップ 三重大学病院店,三重県,津市,江戸橋２‐１７４,江戸橋駅徒歩11分以上,059-232-0522,"平日:07:30 - 19:00
土曜日:08:00 - 17:00
日祝:08:00 - 17:00",http://sasp.mapion.co.jp/b/doutor/info/02011738/,FALSE,FALSE,FALSE,TRUE
1004,ドトールコーヒーショップ 関西ろうさい病院店,兵庫県,尼崎市,稲葉荘３‐１‐６９,甲子園口駅徒歩16分以上,06-6412-2336,"平日:07:30 - 19:00
土曜日:08:00 - 17:00
日祝:08:00 - 17:00",http://sasp.mapion.co.jp/b/doutor/info/02011744/,FALSE,FALSE,FALSE,TRUE
1005,ドトールコーヒーショップ モービル浜松上島店,静岡県,浜松市,中区上島６‐１‐３９,遠州上島駅徒歩11分以上,053-474-5665,"平日:07:00 - 22:00
土曜日:07:00 - 22:00
日祝:07:00 - 22:00",http://sasp.mapion.co.jp/b/doutor/info/02011745/,TRUE,FALSE,TRUE,TRUE
1006,ドトールコーヒーショップ 名古屋大学病院店,愛知県,名古屋市,昭和区鶴舞町６５名古屋大学医学部附属病院内,鶴舞駅徒歩5分以上,052-744-2891,"平日:07:30 - 19:30
土曜日:09:00 - 18:00
日祝:09:00 - 18:00",http://sasp.mapion.co.jp/b/doutor/info/02011746/,TRUE,TRUE,FALSE,TRUE
1007,ドトールコーヒーショップ 宮崎大学医学部附属病院店,宮崎県,宮崎市,清武町木原５２００,清武駅徒歩32分以上,0985-84-8500,"平日:07:30 - 19:00
土曜日:08:00 - 17:30
日祝:08:00 - 17:30",http://sasp.mapion.co.jp/b/doutor/info/02011750/,TRUE,FALSE,FALSE,TRUE
1008,ドトールコーヒーショップ 広島赤十字・原爆病院店,広島県,広島市,中区千田町１‐９‐６,日赤病院前駅徒歩2分以上,082-542-4645,"平日:07:30 - 19:00
土曜日:09:00 - 18:00
日祝:09:00 - 18:00",http://sasp.mapion.co.jp/b/doutor/info/02011751/,FALSE,FALSE,FALSE,TRUE
1009,ドトールコーヒーショップ ＪＲ福山駅店,広島県,福山市,三之丸町３０‐１さんすて福山２番街,福山駅徒歩3分以内,084-929-1005,"平日:06:45 - 21:00
土曜日:06:45 - 21:00
日祝:06:45 - 20:00",http://sasp.mapion.co.jp/b/doutor/info/02011752/,TRUE,TRUE,FALSE,TRUE
1010,ドトールコーヒーショップ 聖マリア病院店,福岡県,久留米市,津福本町４２２聖マリア病院内,試験場前駅徒歩4分以上,0942-38-9272,"平日:07:30 - 19:00
土曜日:07:30 - 19:00
日祝:08:00 - 18:00",http://sasp.mapion.co.jp/b/doutor/info/02011754/,FALSE,FALSE,FALSE,TRUE
1011,ドトールコーヒーショップ 津久野イトーヨーカドー店,大阪府,堺市,西区下田町２０‐１,津久野駅徒歩5分以上,072-266-8807,"平日:09:30 - 21:00
土曜日:09:30 - 21:00
日祝:09:30 - 21:00",http://sasp.mapion.co.jp/b/doutor/info/02011758/,TRUE,FALSE,FALSE,TRUE
1012,ドトールコーヒーショップ テラス 倉敷中央病院店,岡山県,倉敷市,美和１‐１‐１,倉敷駅徒歩12分以上,086-426-1114,"平日:07:30 - 20:00
土曜日:09:00 - 18:00
日祝:09:00 - 18:00",http://sasp.mapion.co.jp/b/doutor/info/02011766/,TRUE,FALSE,FALSE,TRUE
1013,ドトールコーヒーショップ ＪＲ和歌山駅店,和歌山県,和歌山市,美園町５‐６１,和歌山駅徒歩1分以上,073-421-8838,"平日:07:30 - 21:00
土曜日:08:00 - 21:00
日祝:08:00 - 21:00",http://sasp.mapion.co.jp/b/doutor/info/02011768/,FALSE,FALSE,TRUE,TRUE
1014,ドトールコーヒーショップ 松山市駅店,愛媛県,松山市,湊町５‐２‐２,松山市駅徒歩3分以内,089-947-8870,"平日:07:00 - 21:00
土曜日:07:00 - 21:00
日祝:07:00 - 21:00",http://sasp.mapion.co.jp/b/doutor/info/02011775/,TRUE,FALSE,TRUE,TRUE
1015,ドトールコーヒーショップ 松波総合病院店,岐阜県,羽島郡,笠松町田代１８５‐１,西笠松駅徒歩9分以上,058-387-2270,"平日:07:30 - 18:00
土曜日:08:00 - 18:00
日祝:10:00 - 17:00",http://sasp.mapion.co.jp/b/doutor/info/02011779/,TRUE,FALSE,FALSE,TRUE
1016,ドトールコーヒーショップ 中国労災病院店,広島県,呉市,広多賀谷１-５-１,新広駅徒歩3分以上,0823-73-7214,"平日:07:00 - 16:00
土曜日:10:00 - 16:00
日祝:10:00 - 16:00",http://sasp.mapion.co.jp/b/doutor/info/02011780/,FALSE,FALSE,FALSE,TRUE
1017,ドトールコーヒーショップ 広島金座街店,広島県,広島市,中区本通１‐６,立町駅徒歩2分以上,082-247-5751,"平日:07:00 - 22:00
土曜日:07:30 - 22:00
日祝:07:30 - 21:00",http://sasp.mapion.co.jp/b/doutor/info/02011782/,TRUE,TRUE,TRUE,TRUE
1018,ドトールコーヒーショップ 地下鉄博多駅博多口店,福岡県,福岡市,博多区博多駅中央街地下鉄博多駅博多口構内,博多駅徒歩2分以上,092-481-8411,"平日:06:45 - 21:30
土曜日:07:30 - 21:30
日祝:07:30 - 21:30",http://sasp.mapion.co.jp/b/doutor/info/02011783/,TRUE,TRUE,TRUE,TRUE
1019,ドトールコーヒーショップ 博多駅前通り店,福岡県,福岡市,博多区博多駅前３‐２５‐２１博多駅前ビジネスセンター１Ｆ,博多駅徒歩5分以上,092-473-5505,"平日:07:00 - 21:00
土曜日:08:00 - 21:00
日祝:08:00 - 21:00",http://sasp.mapion.co.jp/b/doutor/info/02011784/,TRUE,TRUE,TRUE,TRUE
1020,ドトールコーヒーショップ 本町中央大通り店,大阪府,大阪市,中央区久太郎町２‐５‐３１,堺筋本町駅徒歩2分以上,06-6253-7722,"平日:07:15 - 20:00
土曜日:07:30 - 19:00
日祝:08:30 - 18:00",http://sasp.mapion.co.jp/b/doutor/info/02011785/,TRUE,FALSE,TRUE,TRUE
1021,ドトールコーヒーショップ 九州労災病院店,福岡県,北九州市,小倉南区曽根北町１‐１,下曽根駅徒歩9分以上,093-475-5016,"平日:07:30 - 19:00
土曜日:11:00 - 17:00
日祝:11:00 - 17:00",http://sasp.mapion.co.jp/b/doutor/info/02011786/,FALSE,TRUE,FALSE,TRUE
1022,ドトールコーヒーショップ 宮交シティ店,宮崎県,宮崎市,大淀４‐６‐２８宮交シティ１Ｆ,南宮崎駅徒歩4分以上,0985-52-2022,"平日:07:00 - 20:00
土曜日:07:00 - 20:00
日祝:07:00 - 20:00",http://sasp.mapion.co.jp/b/doutor/info/02011790/,TRUE,TRUE,FALSE,TRUE
1023,ドトールコーヒーショップ 円町駅前店,京都,府京都市,中京区西ノ京円町８番地,円町駅徒歩3分以内,075-465-1566,"平日:07:30 - 21:00
土曜日:08:00 - 20:00
日祝:08:00 - 20:00",http://sasp.mapion.co.jp/b/doutor/info/02011792/,TRUE,FALSE,TRUE,TRUE
1024,ドトールコーヒーショップ 天六店,大阪府,大阪市,北区天神橋６ー６-２１,天神橋筋六丁目駅徒歩1分以上,06-6351-0101,"平日:07:30 - 22:00
土曜日:07:30 - 22:00
日祝:08:00 - 21:00",http://sasp.mapion.co.jp/b/doutor/info/02011797/,TRUE,TRUE,TRUE,TRUE
1025,ドトールコーヒーショップ 新幹線新大阪駅店,大阪府,大阪市,淀川区西中島５-１６-１ＪＲ東海新大阪駅「ＡＳＴＹ新大阪」新幹線改札内,新大阪駅徒歩2分以上,06-4805-7234,"平日:06:30 - 21:00
土曜日:06:30 - 21:00
日祝:06:30 - 21:00",http://sasp.mapion.co.jp/b/doutor/info/02011799/,FALSE,TRUE,TRUE,TRUE
1026,ドトールコーヒーショップ 京都四条大橋店,京都,府京都市,下京区四条通小橋東入橋本町１１３,四条駅徒歩1分以上,075-223-0523,"平日:07:30 - 22:00
土曜日:07:30 - 22:00
日祝:08:00 - 21:00",http://sasp.mapion.co.jp/b/doutor/info/02011802/,TRUE,TRUE,TRUE,TRUE
1027,ドトールコーヒーショップ 伊勢赤十字病院店,三重県,伊勢市,船江町１-４７１-２,伊勢市駅徒歩17分以上,0596-28-5878,"平日:07:30 - 18:30
土曜日:08:00 - 17:00
日祝:08:00 - 17:00",http://sasp.mapion.co.jp/b/doutor/info/02011803/,FALSE,FALSE,FALSE,TRUE
1028,ドトールコーヒーショップ 広島本通り店,広島県,広島市,中区本通５-７,本通駅徒歩1分以上,082-246-7880,"平日:07:30 - 21:00
土曜日:07:30 - 22:00
日祝:08:00 - 21:00",http://sasp.mapion.co.jp/b/doutor/info/02011805/,TRUE,TRUE,TRUE,TRUE
1029,ドトールコーヒーショップ 西神戸医療センター店,兵庫県,神戸市,西区糀台５-７-１,西神中央駅徒歩5分以上,078-990-1602,"平日:07:30 - 19:30
土曜日:08:00 - 19:00
日祝:08:00 - 19:00",http://sasp.mapion.co.jp/b/doutor/info/02011810/,FALSE,FALSE,FALSE,TRUE
1030,ドトールコーヒーショップ 四条烏丸店,京都,府京都市,中京区烏丸通錦小路上ル手洗水町６５９,烏丸駅徒歩2分以上,075-241-1109,"平日:07:30 - 21:00
土曜日:08:00 - 20:00
日祝:08:00 - 20:00",http://sasp.mapion.co.jp/b/doutor/info/02011811/,TRUE,FALSE,TRUE,TRUE
1031,ドトールコーヒーショップ 京都ポルタ店,京都,府京都市,下京区烏丸通塩小路下ル東塩小路町９０２,京都駅徒歩3分以上,075-343-6625,"平日:08:00 - 22:00備考:ラストオーダー21:30
土曜日:08:00 - 22:00備考:ラストオーダー21:30
日祝:08:00 - 22:00備考:ラストオーダー21:30",http://sasp.mapion.co.jp/b/doutor/info/02011812/,TRUE,TRUE,TRUE,TRUE
1032,ドトールコーヒーショップ 藤田保健衛生大学病院（２Ｆ）店,愛知県,豊明市,沓掛町田楽ヶ窪１-９８,前後駅徒歩28分以上,0562-91-3888,"平日:07:00 - 20:30
土曜日:07:00 - 20:30
日祝:10:00 - 19:00",http://sasp.mapion.co.jp/b/doutor/info/02011814/,FALSE,FALSE,FALSE,TRUE
1033,ドトールコーヒーショップ 藤田保健衛生大学病院（１Ｆ）店,愛知県,豊明市,沓掛町田楽ヶ窪１-９８,前後駅徒歩28分以上,0562-91-3141,"平日:07:00 - 18:00
土曜日:07:00 - 18:00
日祝:10:00 - 17:00",http://sasp.mapion.co.jp/b/doutor/info/02011815/,FALSE,FALSE,FALSE,TRUE
